Num,Name,Rest Num,Time (Normal),Time (Min),Day,Day (Encoding),Orders,Wait
7901,Bistro,13,13:05,785,Wednesday,2,4,29
7902,Roots,12,19:29,1169,Wednesday,2,2,27
7903,Taco Villa,4,15:49,949,Monday,0,0,9
7904,Roots,12,15:55,955,Friday,4,1,21
7905,Curry Up Now,2,16:23,983,Thursday,3,2,8
7906,Curry Up Now,2,13:54,834,Thursday,3,1,7
7907,Taco Villa,4,13:25,805,Sunday,6,5,17
7908,Caroline's,5,12:09,729,Thursday,3,4,19
7909,Sixty-Four North,9,13:08,788,Thursday,3,3,17
7910,Canyon Vista,14,16:41,1001,Friday,4,2,15
7911,Roots,12,13:50,830,Friday,4,4,25
7912,Roots,12,13:39,819,Friday,4,2,23
7913,Sixty-Four North,9,12:05,725,Saturday,5,5,21
7914,Sixty-Four North,9,12:44,764,Friday,4,5,23
7915,Croutons,3,12:23,743,Thursday,3,6,27
7916,Croutons,3,13:22,802,Sunday,6,5,27
7917,Taco Villa,4,16:18,978,Saturday,5,2,17
7918,Canyon Vista,14,15:41,941,Thursday,3,1,15
7919,Sixty-Four North,9,14:08,848,Sunday,6,1,17
7920,Caroline's,5,13:31,811,Thursday,3,2,24
7921,Lemongrass,6,9:58,598,Wednesday,2,0,17
7922,Santorini,7,19:25,1165,Monday,0,3,18
7923,Izakaya Underbelly,11,13:14,794,Saturday,5,3,21
7924,Seed + Sprout,8,15:14,914,Sunday,6,1,9
7925,Taco Villa,4,11:52,712,Friday,4,4,16
7926,Curry Up Now,2,21:56,1316,Sunday,6,1,4
7927,Izakaya Underbelly,11,20:04,1204,Friday,4,0,11
7928,Bistro,13,12:36,756,Sunday,6,4,28
7929,Panda Express,1,9:30,570,Saturday,5,2,5
7930,Curry Up Now,2,14:13,853,Thursday,3,0,4
7931,Burger King,0,15:26,926,Thursday,3,1,7
7932,Roots,12,19:21,1161,Wednesday,2,2,25
7933,Santorini,7,11:36,696,Sunday,6,5,22
7934,Blue Pepper,10,12:39,759,Friday,4,6,39
7935,Caroline's,5,14:51,891,Friday,4,3,13
7936,Bistro,13,18:56,1136,Monday,0,3,27
7937,Taco Villa,4,15:49,949,Saturday,5,1,9
7938,Blue Pepper,10,13:10,790,Tuesday,1,3,26
7939,Panda Express,1,12:19,739,Thursday,3,4,7
7940,Santorini,7,9:40,580,Tuesday,1,0,8
7941,Izakaya Underbelly,11,17:47,1067,Sunday,6,2,16
7942,Caroline's,5,13:41,821,Thursday,3,1,14
7943,Roots,12,20:42,1242,Wednesday,2,3,26
7944,Croutons,3,10:09,609,Friday,4,2,23
7945,Caroline's,5,12:49,769,Thursday,3,4,35
7946,Panda Express,1,9:30,570,Tuesday,1,0,1
7947,Sixty-Four North,9,14:04,844,Thursday,3,2,19
7948,Curry Up Now,2,20:25,1225,Thursday,3,1,7
7949,Seed + Sprout,8,18:06,1086,Wednesday,2,3,22
7950,Sixty-Four North,9,14:42,882,Tuesday,1,3,20
7951,Panda Express,1,14:55,895,Monday,0,2,5
7952,Santorini,7,9:33,573,Saturday,5,1,8
7953,Caroline's,5,14:21,861,Sunday,6,2,14
7954,Roots,12,12:32,752,Monday,0,5,32
7955,Blue Pepper,10,16:55,1015,Saturday,5,2,21
7956,Caroline's,5,12:45,765,Wednesday,2,6,24
7957,Roots,12,20:45,1245,Thursday,3,2,21
7958,Lemongrass,6,10:43,643,Sunday,6,3,20
7959,Bistro,13,13:51,831,Sunday,6,4,28
7960,Canyon Vista,14,10:43,643,Thursday,3,1,12
7961,Panda Express,1,16:55,1015,Thursday,3,3,5
7962,Burger King,0,9:55,595,Friday,4,2,9
7963,Curry Up Now,2,13:13,793,Saturday,5,3,8
7964,Caroline's,5,8:17,497,Friday,4,1,17
7965,Izakaya Underbelly,11,16:43,1003,Tuesday,1,0,14
7966,Seed + Sprout,8,15:40,940,Saturday,5,2,21
7967,Roots,12,13:43,823,Thursday,3,2,23
7968,Lemongrass,6,19:12,1152,Thursday,3,2,24
7969,Croutons,3,12:34,754,Wednesday,2,4,28
7970,Burger King,0,15:12,912,Saturday,5,2,7
7971,Burger King,0,9:04,544,Sunday,6,0,4
7972,Canyon Vista,14,11:19,679,Saturday,5,3,21
7973,Taco Villa,4,14:10,850,Monday,0,1,9
7974,Seed + Sprout,8,18:46,1126,Wednesday,2,1,18
7975,Santorini,7,14:32,872,Tuesday,1,0,14
7976,Sixty-Four North,9,11:11,671,Tuesday,1,1,15
7977,Sixty-Four North,9,14:10,850,Friday,4,4,22
7978,Caroline's,5,11:28,688,Tuesday,1,2,23
7979,Lemongrass,6,10:10,610,Wednesday,2,3,23
7980,Croutons,3,14:28,868,Thursday,3,1,16
7981,Lemongrass,6,14:56,896,Friday,4,2,26
7982,Curry Up Now,2,15:08,908,Sunday,6,3,11
7983,Seed + Sprout,8,12:19,739,Friday,4,5,37
7984,Panda Express,1,15:18,918,Saturday,5,3,4
7985,Panda Express,1,14:46,886,Wednesday,2,1,3
7986,Roots,12,12:05,725,Monday,0,4,30
7987,Burger King,0,17:34,1054,Sunday,6,0,4
7988,Croutons,3,12:47,767,Sunday,6,4,21
7989,Canyon Vista,14,17:59,1079,Monday,0,1,14
7990,Taco Villa,4,9:54,594,Saturday,5,0,1
7991,Burger King,0,23:21,1401,Tuesday,1,1,11
7992,Roots,12,14:35,875,Tuesday,1,4,30
7993,Burger King,0,11:54,714,Friday,4,5,15
7994,Santorini,7,18:44,1124,Monday,0,3,16
7995,Seed + Sprout,8,12:42,762,Tuesday,1,3,26
7996,Panda Express,1,16:49,1009,Wednesday,2,1,3
7997,Santorini,7,17:49,1069,Tuesday,1,3,18
7998,Burger King,0,14:17,857,Wednesday,2,4,11
7999,Curry Up Now,2,14:22,862,Friday,4,1,6
8000,Canyon Vista,14,16:38,998,Monday,0,3,23
8001,Sixty-Four North,9,11:43,703,Sunday,6,4,21
8002,Burger King,0,16:10,970,Monday,0,2,11
8003,Sixty-Four North,9,12:25,745,Monday,0,4,24
8004,Roots,12,17:31,1051,Saturday,5,2,20
8005,Seed + Sprout,8,18:34,1114,Saturday,5,4,31
8006,Blue Pepper,10,14:02,842,Thursday,3,0,11
8007,Taco Villa,4,8:55,535,Friday,4,0,7
8008,Taco Villa,4,11:21,681,Thursday,3,1,9
8009,Panda Express,1,16:45,1005,Thursday,3,3,6
8010,Blue Pepper,10,10:57,657,Thursday,3,2,25
8011,Curry Up Now,2,20:08,1208,Monday,0,2,7
8012,Caroline's,5,14:52,892,Sunday,6,2,19
8013,Bistro,13,12:56,776,Sunday,6,5,28
8014,Canyon Vista,14,11:54,714,Thursday,3,4,31
8015,Burger King,0,14:29,869,Thursday,3,2,8
8016,Blue Pepper,10,11:54,714,Friday,4,4,32
8017,Santorini,7,14:51,891,Friday,4,3,19
8018,Bistro,13,12:23,743,Friday,4,6,39
8019,Santorini,7,20:49,1249,Thursday,3,3,16
8020,Taco Villa,4,17:18,1038,Wednesday,2,2,7
8021,Sixty-Four North,9,14:50,890,Monday,0,1,15
8022,Izakaya Underbelly,11,19:43,1183,Wednesday,2,1,23
8023,Lemongrass,6,15:09,909,Friday,4,2,21
8024,Taco Villa,4,10:41,641,Sunday,6,0,7
8025,Panda Express,1,10:13,613,Wednesday,2,3,5
8026,Roots,12,17:13,1033,Sunday,6,2,19
8027,Croutons,3,13:25,805,Saturday,5,4,25
8028,Croutons,3,13:31,811,Sunday,6,2,16
8029,Taco Villa,4,9:43,583,Thursday,3,1,6
8030,Curry Up Now,2,20:11,1211,Wednesday,2,3,8
8031,Croutons,3,11:49,709,Monday,0,3,19
8032,Lemongrass,6,12:44,764,Thursday,3,4,9
8033,Croutons,3,12:56,776,Saturday,5,4,20
8034,Canyon Vista,14,8:05,485,Saturday,5,2,19
8035,Caroline's,5,9:53,593,Sunday,6,3,19
8036,Seed + Sprout,8,12:31,751,Saturday,5,3,25
8037,Bistro,13,14:25,865,Tuesday,1,2,26
8038,Izakaya Underbelly,11,17:43,1063,Saturday,5,3,21
8039,Sixty-Four North,9,12:44,764,Wednesday,2,5,20
8040,Izakaya Underbelly,11,12:21,741,Saturday,5,4,24
8041,Taco Villa,4,11:14,674,Tuesday,1,2,9
8042,Seed + Sprout,8,13:16,796,Thursday,3,3,26
8043,Canyon Vista,14,9:14,554,Wednesday,2,2,19
8044,Seed + Sprout,8,11:18,678,Monday,0,1,20
8045,Taco Villa,4,19:40,1180,Thursday,3,2,11
8046,Canyon Vista,14,19:17,1157,Tuesday,1,3,21
8047,Roots,12,16:28,988,Friday,4,2,26
8048,Panda Express,1,14:48,888,Saturday,5,3,5
8049,Sixty-Four North,9,12:40,760,Thursday,3,3,22
8050,Croutons,3,12:01,721,Friday,4,4,20
8051,Canyon Vista,14,11:51,711,Wednesday,2,4,26
8052,Panda Express,1,14:07,847,Monday,0,3,5
8053,Curry Up Now,2,12:42,762,Tuesday,1,4,12
8054,Roots,12,19:23,1163,Friday,4,3,27
8055,Bistro,13,15:29,929,Wednesday,2,3,27
8056,Taco Villa,4,17:18,1038,Monday,0,3,15
8057,Izakaya Underbelly,11,12:10,730,Monday,0,3,27
8058,Sixty-Four North,9,12:16,736,Friday,4,3,23
8059,Bistro,13,18:16,1096,Thursday,3,1,20
8060,Roots,12,17:45,1065,Monday,0,2,28
8061,Seed + Sprout,8,17:10,1030,Saturday,5,1,12
8062,Curry Up Now,2,17:24,1044,Thursday,3,1,7
8063,Sixty-Four North,9,14:29,869,Sunday,6,3,16
8064,Canyon Vista,14,20:34,1234,Friday,4,2,17
8065,Blue Pepper,10,11:48,708,Monday,0,3,29
8066,Seed + Sprout,8,15:52,952,Monday,0,2,19
8067,Croutons,3,12:22,742,Wednesday,2,3,17
8068,Lemongrass,6,15:04,904,Tuesday,1,1,23
8069,Burger King,0,17:23,1043,Sunday,6,1,7
8070,Taco Villa,4,19:04,1144,Friday,4,3,15
8071,Roots,12,19:57,1197,Sunday,6,1,17
8072,Seed + Sprout,8,15:14,914,Friday,4,3,19
8073,Croutons,3,11:41,701,Tuesday,1,4,21
8074,Blue Pepper,10,16:09,969,Sunday,6,1,16
8075,Curry Up Now,2,18:46,1126,Saturday,5,3,8
8076,Canyon Vista,14,19:40,1180,Monday,0,1,10
8077,Izakaya Underbelly,11,17:04,1024,Saturday,5,1,15
8078,Seed + Sprout,8,16:40,1000,Wednesday,2,1,15
8079,Panda Express,1,14:29,869,Monday,0,2,3
8080,Roots,12,16:04,964,Monday,0,2,27
8081,Santorini,7,7:43,463,Sunday,6,1,8
8082,Panda Express,1,14:50,890,Friday,4,3,5
8083,Panda Express,1,15:12,912,Wednesday,2,2,5
8084,Blue Pepper,10,19:19,1159,Saturday,5,2,15
8085,Izakaya Underbelly,11,20:44,1244,Thursday,3,4,30
8086,Curry Up Now,2,18:41,1121,Saturday,5,3,9
8087,Seed + Sprout,8,17:47,1067,Tuesday,1,3,25
8088,Burger King,0,17:06,1026,Tuesday,1,2,9
8089,Burger King,0,14:47,887,Tuesday,1,1,5
8090,Bistro,13,17:36,1056,Monday,0,0,18
8091,Lemongrass,6,9:50,590,Thursday,3,2,18
8092,Sixty-Four North,9,11:48,708,Thursday,3,2,21
8093,Izakaya Underbelly,11,13:00,780,Wednesday,2,4,27
8094,Curry Up Now,2,20:39,1239,Sunday,6,3,9
8095,Panda Express,1,9:57,597,Thursday,3,2,3
8096,Caroline's,5,9:37,577,Tuesday,1,0,21
8097,Lemongrass,6,9:55,595,Wednesday,2,0,16
8098,Blue Pepper,10,16:58,1018,Saturday,5,3,23
8099,Curry Up Now,2,12:41,761,Tuesday,1,4,13
8100,Croutons,3,11:00,660,Saturday,5,1,12
8101,Panda Express,1,11:51,711,Friday,4,2,4
8102,Taco Villa,4,8:27,507,Thursday,3,0,7
8103,Seed + Sprout,8,11:42,702,Monday,0,3,30
8104,Canyon Vista,14,17:10,1030,Saturday,5,2,14
8105,Blue Pepper,10,12:35,755,Friday,4,4,27
8106,Panda Express,1,11:29,689,Saturday,5,2,4
8107,Seed + Sprout,8,19:00,1140,Saturday,5,1,12
8108,Seed + Sprout,8,11:15,675,Wednesday,2,2,25
8109,Blue Pepper,10,12:27,747,Saturday,5,4,26
8110,Croutons,3,10:44,644,Friday,4,3,16
8111,Croutons,3,12:18,738,Friday,4,6,29
8112,Curry Up Now,2,15:27,927,Wednesday,2,1,8
8113,Roots,12,16:21,981,Monday,0,3,25
8114,Curry Up Now,2,11:39,699,Wednesday,2,5,13
8115,Burger King,0,21:58,1318,Friday,4,3,8
8116,Canyon Vista,14,18:39,1119,Monday,0,3,19
8117,Canyon Vista,14,18:15,1095,Saturday,5,3,16
8118,Croutons,3,10:24,624,Saturday,5,3,17
8119,Izakaya Underbelly,11,14:16,856,Saturday,5,3,18
8120,Lemongrass,6,19:40,1180,Saturday,5,1,23
8121,Croutons,3,11:05,665,Thursday,3,1,24
8122,Curry Up Now,2,19:20,1160,Sunday,6,4,12
8123,Caroline's,5,12:00,720,Friday,4,4,20
8124,Burger King,0,14:40,880,Thursday,3,0,5
8125,Croutons,3,12:05,725,Saturday,5,4,21
8126,Taco Villa,4,17:49,1069,Saturday,5,3,12
8127,Santorini,7,10:09,609,Wednesday,2,3,22
8128,Roots,12,15:40,940,Saturday,5,2,21
8129,Burger King,0,12:09,729,Friday,4,5,16
8130,Burger King,0,18:11,1091,Tuesday,1,2,7
8131,Taco Villa,4,14:12,852,Tuesday,1,2,9
8132,Izakaya Underbelly,11,19:14,1154,Sunday,6,2,18
8133,Bistro,13,16:28,988,Sunday,6,1,19
8134,Sixty-Four North,9,11:18,678,Sunday,6,4,19
8135,Curry Up Now,2,13:07,787,Saturday,5,5,13
8136,Caroline's,5,11:18,678,Saturday,5,1,16
8137,Izakaya Underbelly,11,17:25,1045,Thursday,3,2,26
8138,Blue Pepper,10,19:45,1185,Sunday,6,1,13
8139,Bistro,13,12:19,739,Tuesday,1,3,26
8140,Seed + Sprout,8,15:16,916,Monday,0,0,12
8141,Taco Villa,4,18:37,1117,Friday,4,3,11
8142,Blue Pepper,10,19:23,1163,Friday,4,5,36
8143,Bistro,13,17:03,1023,Friday,4,1,22
8144,Caroline's,5,14:39,879,Thursday,3,3,25
8145,Bistro,13,16:21,981,Thursday,3,1,24
8146,Taco Villa,4,14:53,893,Wednesday,2,3,15
8147,Taco Villa,4,17:42,1062,Wednesday,2,2,4
8148,Curry Up Now,2,20:42,1242,Friday,4,3,9
8149,Sixty-Four North,9,11:14,674,Tuesday,1,3,15
8150,Lemongrass,6,11:58,718,Wednesday,2,4,29
8151,Sixty-Four North,9,14:39,879,Wednesday,2,4,21
8152,Taco Villa,4,9:22,562,Sunday,6,2,10
8153,Blue Pepper,10,14:56,896,Thursday,3,3,26
8154,Roots,12,15:03,903,Wednesday,2,0,21
8155,Canyon Vista,14,19:42,1182,Wednesday,2,3,24
8156,Croutons,3,13:44,824,Sunday,6,2,20
8157,Lemongrass,6,13:04,784,Sunday,6,5,40
8158,Santorini,7,8:41,521,Wednesday,2,0,7
8159,Lemongrass,6,15:04,904,Monday,0,3,31
8160,Izakaya Underbelly,11,12:38,758,Monday,0,4,28
8161,Blue Pepper,10,14:53,893,Thursday,3,2,19
8162,Santorini,7,11:15,675,Saturday,5,1,11
8163,Taco Villa,4,12:59,779,Thursday,3,4,17
8164,Blue Pepper,10,18:37,1117,Friday,4,2,24
8165,Izakaya Underbelly,11,18:37,1117,Saturday,5,2,23
8166,Santorini,7,18:26,1106,Friday,4,1,11
8167,Caroline's,5,12:39,759,Thursday,3,5,29
8168,Izakaya Underbelly,11,17:12,1032,Sunday,6,2,16
8169,Bistro,13,12:54,774,Sunday,6,6,37
8170,Izakaya Underbelly,11,20:57,1257,Friday,4,2,20
8171,Santorini,7,15:48,948,Tuesday,1,1,10
8172,Roots,12,11:07,667,Wednesday,2,2,26
8173,Burger King,0,8:42,522,Thursday,3,1,7
8174,Izakaya Underbelly,11,16:32,992,Saturday,5,2,16
8175,Lemongrass,6,14:59,899,Sunday,6,4,26
8176,Burger King,0,12:13,733,Wednesday,2,6,15
8177,Santorini,7,14:48,888,Tuesday,1,4,24
8178,Curry Up Now,2,13:00,780,Wednesday,2,5,12
8179,Panda Express,1,15:23,923,Friday,4,1,5
8180,Caroline's,5,13:17,797,Wednesday,2,2,8
8181,Panda Express,1,13:56,836,Thursday,3,2,4
8182,Lemongrass,6,17:38,1058,Thursday,3,2,13
8183,Izakaya Underbelly,11,14:09,849,Saturday,5,2,18
8184,Santorini,7,13:52,832,Tuesday,1,2,18
8185,Izakaya Underbelly,11,11:21,681,Thursday,3,1,18
8186,Canyon Vista,14,18:28,1108,Sunday,6,1,7
8187,Seed + Sprout,8,14:34,874,Friday,4,1,16
8188,Izakaya Underbelly,11,16:55,1015,Thursday,3,3,25
8189,Caroline's,5,13:20,800,Tuesday,1,2,22
8190,Sixty-Four North,9,13:40,820,Wednesday,2,1,12
8191,Croutons,3,11:20,680,Wednesday,2,1,15
8192,Canyon Vista,14,11:45,705,Monday,0,4,25
8193,Seed + Sprout,8,15:58,958,Tuesday,1,1,20
8194,Canyon Vista,14,11:28,688,Friday,4,2,15
8195,Bistro,13,16:47,1007,Wednesday,2,2,26
8196,Santorini,7,7:56,476,Monday,0,3,20
8197,Roots,12,17:28,1048,Wednesday,2,3,27
8198,Blue Pepper,10,16:50,1010,Sunday,6,1,13
8199,Burger King,0,23:02,1382,Wednesday,2,2,9
8200,Curry Up Now,2,10:53,653,Friday,4,2,8
8201,Seed + Sprout,8,11:20,680,Tuesday,1,2,20
8202,Canyon Vista,14,18:26,1106,Monday,0,2,17
8203,Caroline's,5,14:34,874,Friday,4,2,14
8204,Lemongrass,6,18:04,1084,Wednesday,2,0,26
8205,Roots,12,16:27,987,Sunday,6,2,19
8206,Seed + Sprout,8,17:23,1043,Wednesday,2,1,22
8207,Lemongrass,6,18:25,1105,Friday,4,1,29
8208,Sixty-Four North,9,13:31,811,Friday,4,2,22
8209,Blue Pepper,10,10:09,609,Wednesday,2,1,13
8210,Curry Up Now,2,21:01,1261,Monday,0,2,8
8211,Sixty-Four North,9,11:16,676,Monday,0,3,23
8212,Seed + Sprout,8,12:52,772,Tuesday,1,4,30
8213,Canyon Vista,14,7:41,461,Tuesday,1,0,6
8214,Blue Pepper,10,17:51,1071,Friday,4,1,16
8215,Bistro,13,15:05,905,Sunday,6,1,13
8216,Burger King,0,19:31,1171,Friday,4,2,7
8217,Curry Up Now,2,21:42,1302,Saturday,5,1,6
8218,Curry Up Now,2,17:25,1045,Sunday,6,0,3
8219,Seed + Sprout,8,8:30,510,Thursday,3,2,24
8220,Blue Pepper,10,19:19,1159,Saturday,5,5,34
8221,Roots,12,18:43,1123,Monday,0,4,30
8222,Santorini,7,18:52,1132,Saturday,5,4,29
8223,Sixty-Four North,9,11:56,716,Tuesday,1,4,23
8224,Seed + Sprout,8,13:57,837,Wednesday,2,2,21
8225,Seed + Sprout,8,12:41,761,Friday,4,4,30
8226,Caroline's,5,8:24,504,Tuesday,1,2,15
8227,Panda Express,1,15:12,912,Monday,0,2,4
8228,Santorini,7,14:12,852,Sunday,6,2,14
8229,Croutons,3,11:59,719,Thursday,3,4,26
8230,Lemongrass,6,14:08,848,Saturday,5,3,24
8231,Croutons,3,13:15,795,Monday,0,5,33
8232,Curry Up Now,2,14:12,852,Friday,4,2,9
8233,Izakaya Underbelly,11,20:14,1214,Saturday,5,3,17
8234,Burger King,0,17:48,1068,Saturday,5,2,8
8235,Bistro,13,14:31,871,Friday,4,3,29
8236,Seed + Sprout,8,8:45,525,Sunday,6,2,20
8237,Santorini,7,12:43,763,Sunday,6,3,21
8238,Sixty-Four North,9,12:33,753,Sunday,6,3,16
8239,Panda Express,1,10:00,600,Sunday,6,1,3
8240,Bistro,13,12:44,764,Sunday,6,4,30
8241,Canyon Vista,14,10:35,635,Monday,0,2,17
8242,Burger King,0,15:19,919,Saturday,5,1,9
8243,Bistro,13,15:11,911,Sunday,6,1,18
8244,Curry Up Now,2,17:23,1043,Saturday,5,3,8
8245,Caroline's,5,9:04,544,Wednesday,2,0,11
8246,Taco Villa,4,13:06,786,Thursday,3,4,18
8247,Santorini,7,12:46,766,Saturday,5,2,18
8248,Burger King,0,10:37,637,Tuesday,1,2,8
8249,Panda Express,1,10:53,653,Monday,0,2,4
8250,Taco Villa,4,16:08,968,Thursday,3,3,18
8251,Croutons,3,13:23,803,Tuesday,1,4,19
8252,Izakaya Underbelly,11,14:29,869,Sunday,6,4,24
8253,Panda Express,1,14:13,853,Friday,4,1,1
8254,Roots,12,14:43,883,Monday,0,2,25
8255,Bistro,13,12:39,759,Friday,4,3,26
8256,Curry Up Now,2,10:16,616,Thursday,3,3,9
8257,Lemongrass,6,17:17,1037,Thursday,3,3,28
8258,Lemongrass,6,9:51,591,Friday,4,2,20
8259,Canyon Vista,14,11:50,710,Monday,0,6,31
8260,Blue Pepper,10,19:07,1147,Sunday,6,5,36
8261,Santorini,7,9:29,569,Saturday,5,2,11
8262,Caroline's,5,12:58,778,Thursday,3,3,10
8263,Lemongrass,6,14:58,898,Saturday,5,1,10
8264,Roots,12,20:24,1224,Friday,4,3,22
8265,Lemongrass,6,9:53,593,Wednesday,2,2,23
8266,Canyon Vista,14,7:26,446,Wednesday,2,2,14
8267,Canyon Vista,14,7:56,476,Wednesday,2,3,17
8268,Blue Pepper,10,12:13,733,Monday,0,3,29
8269,Panda Express,1,10:54,654,Monday,0,2,3
8270,Caroline's,5,14:54,894,Wednesday,2,1,17
8271,Sixty-Four North,9,14:08,848,Thursday,3,2,20
8272,Taco Villa,4,15:06,906,Thursday,3,2,8
8273,Croutons,3,12:53,773,Friday,4,4,21
8274,Izakaya Underbelly,11,19:47,1187,Sunday,6,3,19
8275,Bistro,13,14:57,897,Friday,4,2,28
8276,Lemongrass,6,16:23,983,Monday,0,2,26
8277,Blue Pepper,10,18:51,1131,Wednesday,2,2,25
8278,Caroline's,5,9:01,541,Thursday,3,2,20
8279,Burger King,0,11:39,699,Sunday,6,4,7
8280,Bistro,13,18:16,1096,Thursday,3,0,17
8281,Lemongrass,6,14:22,862,Saturday,5,3,21
8282,Croutons,3,13:38,818,Tuesday,1,1,13
8283,Panda Express,1,10:48,648,Sunday,6,2,5
8284,Croutons,3,10:07,607,Sunday,6,3,19
8285,Bistro,13,12:37,757,Tuesday,1,3,24
8286,Croutons,3,13:04,784,Monday,0,2,18
8287,Seed + Sprout,8,15:20,920,Sunday,6,2,17
8288,Lemongrass,6,19:25,1165,Monday,0,0,6
8289,Taco Villa,4,13:00,780,Friday,4,4,15
8290,Izakaya Underbelly,11,16:59,1019,Wednesday,2,3,26
8291,Blue Pepper,10,11:21,681,Sunday,6,0,9
8292,Santorini,7,21:17,1277,Saturday,5,4,22
8293,Canyon Vista,14,15:38,938,Saturday,5,3,16
8294,Panda Express,1,14:12,852,Friday,4,2,4
8295,Panda Express,1,10:12,612,Tuesday,1,2,3
8296,Panda Express,1,13:47,827,Friday,4,2,3
8297,Seed + Sprout,8,17:46,1066,Sunday,6,2,19
8298,Curry Up Now,2,20:30,1230,Wednesday,2,2,9
8299,Blue Pepper,10,13:40,820,Thursday,3,3,25
8300,Seed + Sprout,8,10:09,609,Saturday,5,3,24
8301,Caroline's,5,9:32,572,Wednesday,2,1,21
8302,Canyon Vista,14,9:10,550,Tuesday,1,1,11
8303,Curry Up Now,2,16:59,1019,Friday,4,4,13
8304,Santorini,7,7:53,473,Wednesday,2,4,26
8305,Izakaya Underbelly,11,12:49,769,Tuesday,1,3,32
8306,Lemongrass,6,12:33,753,Sunday,6,4,27
8307,Bistro,13,14:39,879,Sunday,6,0,19
8308,Izakaya Underbelly,11,17:31,1051,Sunday,6,3,21
8309,Curry Up Now,2,14:25,865,Wednesday,2,3,6
8310,Curry Up Now,2,11:14,674,Wednesday,2,2,8
8311,Bistro,13,14:40,880,Sunday,6,2,17
8312,Canyon Vista,14,21:00,1260,Thursday,3,3,24
8313,Seed + Sprout,8,16:02,962,Monday,0,1,18
8314,Blue Pepper,10,18:54,1134,Saturday,5,4,26
8315,Croutons,3,10:14,614,Saturday,5,0,6
8316,Burger King,0,8:22,502,Wednesday,2,0,3
8317,Bistro,13,16:15,975,Friday,4,2,26
8318,Croutons,3,10:18,618,Wednesday,2,1,12
8319,Seed + Sprout,8,8:43,523,Sunday,6,0,16
8320,Panda Express,1,16:51,1011,Wednesday,2,5,7
8321,Canyon Vista,14,20:07,1207,Wednesday,2,0,6
8322,Taco Villa,4,13:01,781,Thursday,3,5,21
8323,Curry Up Now,2,19:47,1187,Friday,4,4,13
8324,Blue Pepper,10,11:12,672,Thursday,3,2,20
8325,Burger King,0,15:00,900,Saturday,5,4,12
8326,Taco Villa,4,13:45,825,Friday,4,0,6
8327,Bistro,13,12:17,737,Sunday,6,6,29
8328,Panda Express,1,16:43,1003,Monday,0,2,5
8329,Curry Up Now,2,20:00,1200,Thursday,3,2,7
8330,Canyon Vista,14,10:20,620,Friday,4,1,13
8331,Sixty-Four North,9,12:11,731,Sunday,6,3,16
8332,Izakaya Underbelly,11,18:48,1128,Friday,4,1,18
8333,Curry Up Now,2,12:43,763,Thursday,3,4,11
8334,Curry Up Now,2,17:18,1038,Friday,4,2,6
8335,Roots,12,16:02,962,Sunday,6,3,21
8336,Caroline's,5,11:15,675,Monday,0,2,14
8337,Izakaya Underbelly,11,11:45,705,Saturday,5,3,24
8338,Canyon Vista,14,11:52,712,Friday,4,4,25
8339,Bistro,13,11:37,697,Monday,0,4,31
8340,Caroline's,5,9:27,567,Thursday,3,2,16
8341,Croutons,3,11:52,712,Monday,0,4,29
8342,Croutons,3,12:01,721,Saturday,5,4,24
8343,Bistro,13,11:26,686,Monday,0,3,27
8344,Croutons,3,14:03,843,Saturday,5,2,14
8345,Taco Villa,4,15:37,937,Tuesday,1,0,4
8346,Taco Villa,4,11:42,702,Wednesday,2,3,17
8347,Burger King,0,18:05,1085,Sunday,6,3,11
8348,Taco Villa,4,12:27,747,Thursday,3,4,17
8349,Bistro,13,17:41,1061,Monday,0,2,24
8350,Lemongrass,6,11:43,703,Monday,0,3,21
8351,Bistro,13,16:15,975,Wednesday,2,2,29
8352,Seed + Sprout,8,13:10,790,Saturday,5,3,21
8353,Bistro,13,11:15,675,Monday,0,2,24
8354,Blue Pepper,10,12:50,770,Friday,4,4,33
8355,Caroline's,5,12:51,771,Friday,4,5,34
8356,Caroline's,5,11:44,704,Monday,0,4,22
8357,Curry Up Now,2,14:35,875,Friday,4,2,8
8358,Sixty-Four North,9,14:32,872,Saturday,5,3,19
8359,Lemongrass,6,18:01,1081,Saturday,5,2,26
8360,Bistro,13,16:04,964,Friday,4,1,19
8361,Curry Up Now,2,15:30,930,Friday,4,3,12
8362,Croutons,3,13:30,810,Thursday,3,5,24
8363,Taco Villa,4,16:23,983,Saturday,5,3,13
8364,Seed + Sprout,8,8:59,539,Friday,4,1,17
8365,Roots,12,15:31,931,Sunday,6,1,17
8366,Roots,12,17:18,1038,Monday,0,2,22
8367,Lemongrass,6,9:45,585,Friday,4,0,24
8368,Canyon Vista,14,13:00,780,Friday,4,4,23
8369,Panda Express,1,16:22,982,Friday,4,2,4
8370,Canyon Vista,14,7:31,451,Tuesday,1,1,5
8371,Croutons,3,13:45,825,Thursday,3,3,17
8372,Roots,12,19:23,1163,Sunday,6,3,20
8373,Roots,12,17:17,1037,Sunday,6,1,18
8374,Curry Up Now,2,15:01,901,Thursday,3,1,6
8375,Sixty-Four North,9,13:59,839,Sunday,6,0,10
8376,Caroline's,5,9:25,565,Thursday,3,3,23
8377,Curry Up Now,2,15:29,929,Saturday,5,3,9
8378,Canyon Vista,14,8:45,525,Saturday,5,3,19
8379,Bistro,13,17:14,1034,Saturday,5,2,22
